perc1;perc2;succ;cost
44; 56; 0; 1.56
24; 35; 40; 2.17
35; 11; 40; 2.19
60; 34; 0; 1.46
24; 36; 40; 2.16
45; 0; 40; 2.1
60; 35; 0; 1.45
35; 12; 40; 2.18
24; 37; 40; 2.15
45; 1; 40; 2.09
60; 36; 0; 1.44
35; 13; 40; 2.17
24; 38; 40; 2.14
60; 37; 0; 1.43
45; 2; 38; 2.08
35; 14; 40; 2.16
60; 38; 0; 1.42
24; 39; 40; 2.13
45; 3; 39; 2.07
60; 39; 0; 1.41
35; 15; 40; 2.15
24; 40; 40; 2.12
60; 40; 0; 1.4
45; 4; 39; 2.06
35; 16; 40; 2.14
24; 41; 40; 2.11
61; 0; 0; 1.78
45; 5; 40; 2.05
35; 17; 40; 2.13
61; 1; 0; 1.77
24; 42; 40; 2.1
45; 6; 40; 2.04
61; 2; 0; 1.76
35; 18; 40; 2.12
24; 43; 40; 2.09
61; 3; 0; 1.75
45; 7; 39; 2.03
35; 19; 40; 2.11
24; 44; 40; 2.08
61; 4; 0; 1.74
45; 8; 39; 2.02
35; 20; 40; 2.1
24; 45; 40; 2.07
61; 5; 0; 1.73
45; 9; 39; 2.01
35; 21; 40; 2.09
61; 6; 0; 1.72
24; 46; 40; 2.06
61; 7; 0; 1.71
45; 10; 40; 2
35; 22; 40; 2.08
24; 47; 40; 2.05
61; 8; 0; 1.7
45; 11; 40; 1.99
35; 23; 40; 2.07
24; 48; 40; 2.04
61; 9; 0; 1.69
45; 12; 39; 1.98
24; 49; 40; 2.03
35; 24; 40; 2.06
61; 10; 0; 1.68
61; 11; 0; 1.67
24; 50; 40; 2.02
35; 25; 40; 2.05
45; 13; 39; 1.97
61; 12; 0; 1.66
24; 51; 40; 2.01
35; 26; 40; 2.04
45; 14; 40; 1.96
61; 13; 0; 1.65
24; 52; 40; 2
35; 27; 40; 2.03
45; 15; 40; 1.95
61; 14; 0; 1.64
61; 15; 0; 1.63
24; 53; 40; 1.99
35; 28; 40; 2.02
45; 16; 39; 1.94
61; 16; 0; 1.62
24; 54; 38; 1.98
35; 29; 40; 2.01
45; 17; 40; 1.93
61; 17; 0; 1.61
24; 55; 40; 1.97
35; 30; 40; 2
61; 18; 0; 1.6
45; 18; 38; 1.92
24; 56; 39; 1.96
61; 19; 0; 1.59
35; 31; 40; 1.99
45; 19; 40; 1.91
61; 20; 0; 1.58
24; 57; 34; 1.95
35; 32; 40; 1.98
61; 21; 0; 1.57
45; 20; 38; 1.9
24; 58; 34; 1.94
35; 33; 40; 1.97
61; 22; 0; 1.56
45; 21; 40; 1.89
24; 59; 31; 1.93
61; 23; 0; 1.55
35; 34; 40; 1.96
45; 22; 39; 1.88
61; 24; 0; 1.54
24; 60; 24; 1.92
35; 35; 40; 1.95
61; 25; 0; 1.53
45; 23; 39; 1.87
24; 61; 9; 1.91
61; 26; 0; 1.52
35; 36; 40; 1.94
45; 24; 34; 1.86
24; 62; 4; 1.9
61; 27; 0; 1.51
35; 37; 40; 1.93
61; 28; 0; 1.5
24; 63; 5; 1.89
45; 25; 38; 1.85
35; 38; 38; 1.92
61; 29; 0; 1.49
24; 64; 1; 1.88
45; 26; 31; 1.84
61; 30; 0; 1.48
35; 39; 36; 1.91
24; 65; 2; 1.87
61; 31; 0; 1.47
45; 27; 22; 1.83
35; 40; 36; 1.9
61; 32; 0; 1.46
24; 66; 0; 1.86
45; 28; 21; 1.82
35; 41; 34; 1.89
61; 33; 0; 1.45
24; 67; 0; 1.85
61; 34; 0; 1.44
45; 29; 8; 1.81
35; 42; 25; 1.88
24; 68; 1; 1.84
61; 35; 0; 1.43
45; 30; 6; 1.8
35; 43; 13; 1.87
24; 69; 0; 1.83
61; 36; 0; 1.42
61; 37; 0; 1.41
45; 31; 6; 1.79
35; 44; 20; 1.86
24; 70; 0; 1.82
61; 38; 0; 1.4
24; 71; 0; 1.81
35; 45; 7; 1.85
45; 32; 1; 1.78
61; 39; 0; 1.39
24; 72; 0; 1.8
35; 46; 5; 1.84
62; 0; 0; 1.76
45; 33; 0; 1.77
62; 1; 0; 1.75
24; 73; 0; 1.79
35; 47; 3; 1.83
45; 34; 0; 1.76
62; 2; 0; 1.74
24; 74; 0; 1.78
35; 48; 0; 1.82
45; 35; 0; 1.75
62; 3; 0; 1.73
24; 75; 0; 1.77
62; 4; 0; 1.72
35; 49; 1; 1.81
45; 36; 0; 1.74
24; 76; 0; 1.76
62; 5; 0; 1.71
35; 50; 0; 1.8
45; 37; 0; 1.73
25; 30; 40; 2.2
62; 6; 0; 1.7
35; 51; 0; 1.79
62; 7; 0; 1.69
45; 38; 0; 1.72
25; 31; 40; 2.19
62; 8; 0; 1.68
35; 52; 0; 1.78
25; 32; 40; 2.18
45; 39; 0; 1.71
62; 9; 0; 1.67
35; 53; 0; 1.77
25; 33; 40; 2.17
45; 40; 0; 1.7
62; 10; 0; 1.66
35; 54; 0; 1.76
62; 11; 0; 1.65
25; 34; 40; 2.16
45; 41; 0; 1.69
62; 12; 0; 1.64
35; 55; 0; 1.75
25; 35; 40; 2.15
45; 42; 0; 1.68
62; 13; 0; 1.63
35; 56; 0; 1.74
25; 36; 40; 2.14
62; 14; 0; 1.62
45; 43; 0; 1.67
35; 57; 0; 1.73
62; 15; 0; 1.61
25; 37; 40; 2.13
45; 44; 0; 1.66
62; 16; 0; 1.6
35; 58; 0; 1.72
25; 38; 40; 2.12
45; 45; 0; 1.65
62; 17; 0; 1.59
35; 59; 0; 1.71
25; 39; 40; 2.11
62; 18; 0; 1.58
45; 46; 0; 1.64
35; 60; 0; 1.7
62; 19; 0; 1.57
25; 40; 40; 2.1
45; 47; 0; 1.63
35; 61; 0; 1.69
62; 20; 0; 1.56
25; 41; 40; 2.09
45; 48; 0; 1.62
62; 21; 0; 1.55
35; 62; 0; 1.68
25; 42; 40; 2.08
45; 49; 0; 1.61
62; 22; 0; 1.54
35; 63; 0; 1.67
62; 23; 0; 1.53
25; 43; 40; 2.07
45; 50; 0; 1.6
35; 64; 0; 1.66
62; 24; 0; 1.52
45; 51; 0; 1.59
25; 44; 40; 2.06
35; 65; 0; 1.65
62; 25; 0; 1.51
45; 52; 0; 1.58
25; 45; 40; 2.05
62; 26; 0; 1.5
36; 8; 40; 2.2
45; 53; 0; 1.57
62; 27; 0; 1.49
25; 46; 40; 2.04
36; 9; 40; 2.19
62; 28; 0; 1.48
45; 54; 0; 1.56
25; 47; 40; 2.03
36; 10; 40; 2.18
62; 29; 0; 1.47
45; 55; 0; 1.55
25; 48; 40; 2.02
62; 30; 0; 1.46
36; 11; 40; 2.17
46; 0; 38; 2.08
62; 31; 0; 1.45
25; 49; 40; 2.01
36; 12; 40; 2.16
62; 32; 0; 1.44
46; 1; 40; 2.07
25; 50; 40; 2
62; 33; 0; 1.43
36; 13; 40; 2.15
46; 2; 39; 2.06
62; 34; 0; 1.42
25; 51; 40; 1.99
36; 14; 40; 2.14
62; 35; 0; 1.41
46; 3; 40; 2.05
25; 52; 40; 1.98
62; 36; 0; 1.4
36; 15; 40; 2.13
46; 4; 37; 2.04
63; 0; 0; 1.74
25; 53; 40; 1.97
36; 16; 40; 2.12
63; 1; 0; 1.73
46; 5; 40; 2.03
25; 54; 38; 1.96
63; 2; 0; 1.72
36; 17; 40; 2.11
46; 6; 39; 2.02
25; 55; 36; 1.95
63; 3; 0; 1.71
36; 18; 40; 2.1
63; 4; 0; 1.7
46; 7; 38; 2.01
25; 56; 30; 1.94
36; 19; 40; 2.09
63; 5; 0; 1.69
46; 8; 40; 2
25; 57; 29; 1.93
63; 6; 0; 1.68
36; 20; 40; 2.08
46; 9; 39; 1.99
25; 58; 21; 1.92
63; 7; 0; 1.67
36; 21; 40; 2.07
63; 8; 0; 1.66
25; 59; 20; 1.91
46; 10; 39; 1.98
63; 9; 0; 1.65
36; 22; 40; 2.06
25; 60; 11; 1.9
46; 11; 39; 1.97
63; 10; 0; 1.64
36; 23; 40; 2.05
63; 11; 0; 1.63
25; 61; 3; 1.89
46; 12; 39; 1.96
63; 12; 0; 1.62
36; 24; 40; 2.04
25; 62; 3; 1.88
46; 13; 40; 1.95
63; 13; 0; 1.61
36; 25; 40; 2.03
25; 63; 0; 1.87
63; 14; 0; 1.6
46; 14; 40; 1.94
36; 26; 40; 2.02
63; 15; 0; 1.59
25; 64; 0; 1.86
46; 15; 40; 1.93
63; 16; 0; 1.58
36; 27; 40; 2.01
25; 65; 0; 1.85
63; 17; 0; 1.57
46; 16; 40; 1.92
36; 28; 40; 2
63; 18; 0; 1.56
25; 66; 0; 1.84
63; 19; 0; 1.55
46; 17; 39; 1.91
36; 29; 40; 1.99
25; 67; 0; 1.83
63; 20; 0; 1.54
46; 18; 40; 1.9
25; 68; 0; 1.82
36; 30; 40; 1.98
63; 21; 0; 1.53
63; 22; 0; 1.52
25; 69; 0; 1.81
46; 19; 39; 1.89
36; 31; 40; 1.97
63; 23; 0; 1.51
25; 70; 0; 1.8
46; 20; 39; 1.88
36; 32; 40; 1.96
63; 24; 0; 1.5
25; 71; 0; 1.79
63; 25; 0; 1.49
36; 33; 40; 1.95
46; 21; 37; 1.87
63; 26; 0; 1.48
25; 72; 0; 1.78
36; 34; 40; 1.94
46; 22; 34; 1.86
63; 27; 0; 1.47
25; 73; 0; 1.77
63; 28; 0; 1.46
36; 35; 40; 1.93
46; 23; 35; 1.85
25; 74; 0; 1.76
63; 29; 0; 1.45
36; 36; 40; 1.92
25; 75; 0; 1.75
63; 30; 0; 1.44
46; 24; 29; 1.84
63; 31; 0; 1.43
36; 37; 36; 1.91
46; 25; 21; 1.83
63; 32; 0; 1.42
36; 38; 39; 1.9
63; 33; 0; 1.41
46; 26; 20; 1.82
64; 0; 0; 1.72
36; 39; 34; 1.89
46; 27; 15; 1.81
64; 1; 0; 1.71
36; 40; 27; 1.88
64; 2; 0; 1.7
46; 28; 9; 1.8
64; 3; 0; 1.69
36; 41; 21; 1.87
46; 29; 7; 1.79
64; 4; 0; 1.68
36; 42; 15; 1.86
64; 5; 0; 1.67
46; 30; 2; 1.78
64; 6; 0; 1.66
36; 43; 10; 1.85
64; 7; 0; 1.65
46; 31; 1; 1.77
36; 44; 7; 1.84
64; 8; 0; 1.64
46; 32; 0; 1.76
64; 9; 0; 1.63
36; 45; 3; 1.83
64; 10; 0; 1.62
46; 33; 0; 1.75
36; 46; 2; 1.82
64; 11; 0; 1.61
46; 34; 0; 1.74
64; 12; 0; 1.6
36; 47; 0; 1.81
64; 13; 0; 1.59
46; 35; 0; 1.73
36; 48; 0; 1.8
64; 14; 0; 1.58
46; 36; 0; 1.72
64; 15; 0; 1.57
36; 49; 0; 1.79
64; 16; 0; 1.56
46; 37; 0; 1.71
36; 50; 0; 1.78
64; 17; 0; 1.55
46; 38; 0; 1.7
64; 18; 0; 1.54
36; 51; 0; 1.77
64; 19; 0; 1.53
46; 39; 0; 1.69
36; 52; 0; 1.76
64; 20; 0; 1.52
46; 40; 0; 1.68
64; 21; 0; 1.51
36; 53; 0; 1.75
64; 22; 0; 1.5
46; 41; 0; 1.67
36; 54; 0; 1.74
64; 23; 0; 1.49
46; 42; 0; 1.66
64; 24; 0; 1.48
36; 55; 0; 1.73
64; 25; 0; 1.47
46; 43; 0; 1.65
36; 56; 0; 1.72
64; 26; 0; 1.46
46; 44; 0; 1.64
64; 27; 0; 1.45
36; 57; 0; 1.71
64; 28; 0; 1.44
46; 45; 0; 1.63
36; 58; 0; 1.7
64; 29; 0; 1.43
46; 46; 0; 1.62
36; 59; 0; 1.69
64; 30; 0; 1.42
46; 47; 0; 1.61
36; 60; 0; 1.68
36; 61; 0; 1.67
46; 48; 0; 1.6
36; 62; 0; 1.66
46; 49; 0; 1.59
36; 63; 0; 1.65
46; 50; 0; 1.58
36; 64; 0; 1.64
46; 51; 0; 1.57
46; 52; 0; 1.56
37; 6; 40; 2.2
46; 53; 0; 1.55
37; 7; 40; 2.19
46; 54; 0; 1.54
37; 8; 40; 2.18
47; 0; 40; 2.06
37; 9; 40; 2.17
47; 1; 39; 2.05
37; 10; 40; 2.16
47; 2; 39; 2.04
37; 11; 40; 2.15
47; 3; 37; 2.03
37; 12; 40; 2.14
47; 4; 38; 2.02
37; 13; 40; 2.13
47; 5; 39; 2.01
37; 14; 40; 2.12
47; 6; 40; 2
37; 15; 40; 2.11
47; 7; 40; 1.99
37; 16; 40; 2.1
47; 8; 40; 1.98
37; 17; 40; 2.09
37; 18; 40; 2.08
47; 9; 39; 1.97
37; 19; 40; 2.07
47; 10; 39; 1.96
37; 20; 40; 2.06
47; 11; 39; 1.95
37; 21; 40; 2.05
47; 12; 40; 1.94
37; 22; 40; 2.04
47; 13; 36; 1.93
37; 23; 40; 2.03
47; 14; 39; 1.92
37; 24; 40; 2.02
47; 15; 40; 1.91
37; 25; 40; 2.01
47; 16; 40; 1.9
37; 26; 40; 2
47; 17; 40; 1.89
37; 27; 40; 1.99
47; 18; 38; 1.88
37; 28; 40; 1.98
47; 19; 39; 1.87
37; 29; 40; 1.97
47; 20; 36; 1.86
37; 30; 40; 1.96
47; 21; 34; 1.85
37; 31; 40; 1.95
47; 22; 34; 1.84
37; 32; 40; 1.94
47; 23; 28; 1.83
37; 33; 39; 1.93
47; 24; 20; 1.82
37; 34; 40; 1.92
47; 25; 16; 1.81
37; 35; 39; 1.91
47; 26; 14; 1.8
37; 36; 39; 1.9
47; 27; 11; 1.79
37; 37; 34; 1.89
47; 28; 3; 1.78
37; 38; 32; 1.88
47; 29; 2; 1.77
37; 39; 27; 1.87
47; 30; 0; 1.76
37; 40; 16; 1.86
47; 31; 0; 1.75
37; 41; 14; 1.85
37; 42; 10; 1.84
47; 32; 0; 1.74
37; 43; 3; 1.83
47; 33; 0; 1.73
37; 44; 3; 1.82
47; 34; 0; 1.72
37; 45; 1; 1.81
47; 35; 0; 1.71
37; 46; 0; 1.8
47; 36; 0; 1.7
37; 47; 0; 1.79
47; 37; 0; 1.69
37; 48; 0; 1.78
47; 38; 0; 1.68
37; 49; 0; 1.77
47; 39; 0; 1.67
37; 50; 0; 1.76
47; 40; 0; 1.66
37; 51; 0; 1.75
47; 41; 0; 1.65
37; 52; 0; 1.74
47; 42; 0; 1.64
37; 53; 0; 1.73
47; 43; 0; 1.63
37; 54; 0; 1.72
47; 44; 0; 1.62
37; 55; 0; 1.71
47; 45; 0; 1.61
37; 56; 0; 1.7
47; 46; 0; 1.6
37; 57; 0; 1.69
47; 47; 0; 1.59
37; 58; 0; 1.68
47; 48; 0; 1.58
37; 59; 0; 1.67
47; 49; 0; 1.57
37; 60; 0; 1.66
47; 50; 0; 1.56
37; 61; 0; 1.65
47; 51; 0; 1.55
37; 62; 0; 1.64
47; 52; 0; 1.54
47; 53; 0; 1.53
37; 63; 0; 1.63
38; 4; 40; 2.2
48; 0; 39; 2.04
38; 5; 40; 2.19
48; 1; 37; 2.03
38; 6; 40; 2.18
48; 2; 39; 2.02
38; 7; 40; 2.17
48; 3; 39; 2.01
38; 8; 40; 2.16
48; 4; 38; 2
38; 9; 40; 2.15
48; 5; 38; 1.99
38; 10; 40; 2.14
48; 6; 40; 1.98
38; 11; 40; 2.13
48; 7; 38; 1.97
38; 12; 40; 2.12
48; 8; 39; 1.96
38; 13; 40; 2.11
48; 9; 39; 1.95
38; 14; 40; 2.1
48; 10; 40; 1.94
38; 15; 40; 2.09
48; 11; 40; 1.93
38; 16; 40; 2.08
48; 12; 36; 1.92
38; 17; 40; 2.07
48; 13; 37; 1.91
38; 18; 40; 2.06
48; 14; 36; 1.9
38; 19; 40; 2.05
48; 15; 39; 1.89
38; 20; 40; 2.04
48; 16; 37; 1.88
38; 21; 40; 2.03
48; 17; 40; 1.87
38; 22; 40; 2.02
48; 18; 36; 1.86
38; 23; 40; 2.01
48; 19; 35; 1.85
38; 24; 40; 2
48; 20; 30; 1.84
38; 25; 40; 1.99
48; 21; 32; 1.83
38; 26; 40; 1.98
38; 27; 40; 1.97
48; 22; 23; 1.82
38; 28; 40; 1.96
48; 23; 14; 1.81
38; 29; 40; 1.95
48; 24; 6; 1.8
38; 30; 40; 1.94
48; 25; 9; 1.79
38; 31; 39; 1.93
48; 26; 4; 1.78
38; 32; 40; 1.92
48; 27; 2; 1.77
38; 33; 37; 1.91
48; 28; 1; 1.76
38; 34; 38; 1.9
48; 29; 0; 1.75
38; 35; 37; 1.89
48; 30; 0; 1.74
38; 36; 36; 1.88
48; 31; 0; 1.73
38; 37; 24; 1.87
48; 32; 0; 1.72
38; 38; 29; 1.86
48; 33; 0; 1.71
38; 39; 15; 1.85
48; 34; 0; 1.7
38; 40; 13; 1.84
48; 35; 0; 1.69
38; 41; 5; 1.83
48; 36; 0; 1.68
38; 42; 1; 1.82
48; 37; 0; 1.67
38; 43; 1; 1.81
48; 38; 0; 1.66
38; 44; 0; 1.8
48; 39; 0; 1.65
38; 45; 0; 1.79
48; 40; 0; 1.64
38; 46; 0; 1.78
48; 41; 0; 1.63
38; 47; 0; 1.77
48; 42; 0; 1.62
38; 48; 0; 1.76
48; 43; 0; 1.61
38; 49; 0; 1.75
48; 44; 0; 1.6
38; 50; 0; 1.74
48; 45; 0; 1.59
38; 51; 0; 1.73
48; 46; 0; 1.58
38; 52; 0; 1.72
48; 47; 0; 1.57
48; 48; 0; 1.56
38; 53; 0; 1.71
48; 49; 0; 1.55
38; 54; 0; 1.7
48; 50; 0; 1.54
38; 55; 0; 1.69
48; 51; 0; 1.53
38; 56; 0; 1.68
48; 52; 0; 1.52
38; 57; 0; 1.67
49; 0; 34; 2.02
38; 58; 0; 1.66
49; 1; 40; 2.01
38; 59; 0; 1.65
38; 60; 0; 1.64
49; 2; 38; 2
38; 61; 0; 1.63
49; 3; 35; 1.99
38; 62; 0; 1.62
49; 4; 38; 1.98
49; 5; 39; 1.97
49; 6; 37; 1.96
49; 7; 37; 1.95
49; 8; 35; 1.94
49; 9; 36; 1.93
49; 10; 36; 1.92
49; 11; 37; 1.91
49; 12; 39; 1.9
49; 13; 39; 1.89
49; 14; 35; 1.88
49; 15; 37; 1.87
49; 16; 36; 1.86
49; 17; 32; 1.85
49; 18; 36; 1.84
49; 19; 32; 1.83
49; 20; 21; 1.82
49; 21; 22; 1.81
49; 22; 12; 1.8
49; 23; 8; 1.79
49; 24; 3; 1.78
49; 25; 4; 1.77
49; 26; 2; 1.76
49; 27; 0; 1.75
49; 28; 0; 1.74
49; 29; 0; 1.73
49; 30; 0; 1.72
49; 31; 0; 1.71
49; 32; 0; 1.7
49; 33; 0; 1.69
49; 34; 0; 1.68
49; 35; 0; 1.67
49; 36; 0; 1.66
49; 37; 0; 1.65
49; 38; 0; 1.64
49; 39; 0; 1.63
49; 40; 0; 1.62
49; 41; 0; 1.61
49; 42; 0; 1.6
49; 43; 0; 1.59
49; 44; 0; 1.58
49; 45; 0; 1.57
49; 46; 0; 1.56
49; 47; 0; 1.55
49; 48; 0; 1.54
49; 49; 0; 1.53
49; 50; 0; 1.52
49; 51; 0; 1.51
50; 0; 37; 2
50; 1; 37; 1.99
50; 2; 34; 1.98
50; 3; 31; 1.97
50; 4; 36; 1.96
50; 5; 38; 1.95
50; 6; 37; 1.94
50; 7; 32; 1.93
50; 8; 35; 1.92
50; 9; 36; 1.91
50; 10; 36; 1.9
50; 11; 39; 1.89
50; 12; 34; 1.88
50; 13; 35; 1.87
50; 14; 37; 1.86
50; 15; 35; 1.85
50; 16; 35; 1.84
50; 17; 31; 1.83
50; 18; 27; 1.82
50; 19; 21; 1.81
50; 20; 17; 1.8
50; 21; 13; 1.79
50; 22; 6; 1.78
50; 23; 2; 1.77
50; 24; 2; 1.76
50; 25; 2; 1.75
50; 26; 0; 1.74
50; 27; 0; 1.73
50; 28; 0; 1.72
50; 29; 0; 1.71
50; 30; 0; 1.7
50; 31; 0; 1.69
50; 32; 0; 1.68
50; 33; 0; 1.67
50; 34; 0; 1.66
50; 35; 0; 1.65
50; 36; 0; 1.64
50; 37; 0; 1.63
50; 38; 0; 1.62
50; 39; 0; 1.61
50; 40; 0; 1.6
50; 41; 0; 1.59
50; 42; 0; 1.58
50; 43; 0; 1.57
50; 44; 0; 1.56
50; 45; 0; 1.55
50; 46; 0; 1.54
50; 47; 0; 1.53
50; 48; 0; 1.52
50; 49; 0; 1.51
50; 50; 0; 1.5
51; 0; 36; 1.98
51; 1; 31; 1.97
51; 2; 31; 1.96
51; 3; 34; 1.95
51; 4; 30; 1.94
51; 5; 34; 1.93
51; 6; 35; 1.92
51; 7; 35; 1.91
51; 8; 32; 1.9
51; 9; 33; 1.89
51; 10; 35; 1.88
51; 11; 31; 1.87
51; 12; 29; 1.86
51; 13; 36; 1.85
51; 14; 31; 1.84
51; 15; 27; 1.83
51; 16; 25; 1.82
51; 17; 30; 1.81
51; 18; 13; 1.8
51; 19; 15; 1.79
51; 20; 7; 1.78
51; 21; 4; 1.77
51; 22; 1; 1.76
51; 23; 0; 1.75
51; 24; 1; 1.74
51; 25; 0; 1.73
51; 26; 0; 1.72
51; 27; 0; 1.71
51; 28; 0; 1.7
51; 29; 0; 1.69
51; 30; 0; 1.68
51; 31; 0; 1.67
51; 32; 0; 1.66
51; 33; 0; 1.65
51; 34; 0; 1.64
51; 35; 0; 1.63
51; 36; 0; 1.62
51; 37; 0; 1.61
51; 38; 0; 1.6
51; 39; 0; 1.59
51; 40; 0; 1.58
51; 41; 0; 1.57
51; 42; 0; 1.56
51; 43; 0; 1.55
51; 44; 0; 1.54
51; 45; 0; 1.53
51; 46; 0; 1.52
51; 47; 0; 1.51
51; 48; 0; 1.5
51; 49; 0; 1.49
